workerId	condition	nballs	nbins	binint	binx	binprob	sumTo100	dist_vals	task
j5liyrxcft4dl41cskittke2958omyvc79wmt1yqh0r22r19k9	c_np	NA	10	2	0_49.4310099573263_100.213371266003_199.644381223279_234.210526315755_275.533428164982_350.640113797958_400.071123755284_449.50213371261_500.284495021287	"1,7,12,61,400,63,5,2,4,4"	NA	NA	recall
l7pp3yi0yg3o46nhk9l01wcdi6kt59gsxsbrueb59ezh3rkvs4i	c_np	NA	10	2	28.37837837835_77.8093883356763_100.213371266003_149.644381223329_209.886201991455_291.749644381182_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,11,172,177,12,12,12,12,12"	NA	NA	recall
mqm14686tnpmkn4i7zxagu8fro62u2k5kajf6b0ilg6jx4unmi	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_200.426742532005_272.830725462282_350.640113797958_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,12,328,12,12,12,12"	NA	NA	recall
ua02oqbj7vw8iljvs12nsif6rb6ejfanhn3jrmmd6bhxc8wu3di	c_np	NA	10	2	29.7297297297_83.2147937410763_143.456614509203_188.833570412479_228.805120910355_275.533428164982_323.613086770958_367.994310099205_433.641536272682_475.960170696987	"3,22,65,114,65,114,101,170,33,4"	NA	NA	recall
d86vblam8ri7o215vn7rmgqfrt84unpdpgrzoyb9bb9c3ow29	c_np	NA	10	2	28.37837837835_75.1066856329763_120.483641536253_149.644381223329_240.967283072505_293.100995732532_333.072546230408_378.449502133684_427.88051209101_478.662873399687	"8,7,2,35,261,33,6,7,7,12"	NA	NA	recall
u29isu64c7xrtqefqhb8olxrllgbyif6us2wp12pcoavsfw29	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_183.428165007079_238.264580369805_279.587482219032_310.099573257458_368.990042674234_427.88051209101_478.662873399687	"12,12,12,24,177,298,172,39,12,12"	NA	NA	recall
10ids6ikrez095u868tb0m5cdisj8bgyowe1i03ywwy9oei2j4i	c_np	NA	10	2	28.37837837835_75.1066856329763_133.997155049753_179.374110953029_243.669985775205_274.182076813632_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,63,38,150,36,114,12,12,12,12"	NA	NA	recall
gv9aw78os0oezqkb99p6z85mie2jrgd3ak91emis8omps4z33di	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_164.509246088179_226.102418207655_293.100995732532_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,466,12,12,12,12,12"	NA	NA	recall
2a946v2hercpspadzzop52vs4i4futs1mgdfo2ap6ssy1bz3q5mi	c_np	NA	10	2	28.37837837835_77.8093883356763_124.537695590303_180.725462304379_222.048364153605_256.614509246082_306.045519203408_351.422475106684_425.17780938831_478.662873399687	"12,12,10,14,129,409,131,14,10,12"	NA	NA	recall
poui5mj5z4gygj0coxr49rudi7bemgccr3jwav5eotxlvyxecdi	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_175.320056898979_200.426742532005_274.182076813632_350.640113797958_378.449502133684_427.88051209101_478.662873399687	"12,12,12,11,24,306,30,12,12,12"	NA	NA	recall
kyw9lykxe0xlcg5zlicf2yb97q6cxipqxf8oqvzwab66jvpldi	c_np	NA	10	2	28.37837837835_77.8093883356763_147.836381849781_178.022759601679_213.629389148335_251.209103840682_339.559098700841_397.963018946376_435.799493694677_478.662873399687	"12,1.4130859375,13.739990234375,41.8199462890625,163.349914550781,288.538024902344,142.058959960938,67.64501953125,25.7069091796875,3.7530517578125"	NA	NA	recall
s2w6knmbt1n1c0a5tuqqzd7vian6vvatp9f1b5a3hkiqz1tt9	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_182.076813655729_223.399715504955_263.371266002832_318.207681365558_378.449502133684_427.88051209101_478.662873399687	"12,12,12,63,194,195,57,12,12,12"	NA	NA	recall
1fv69vn4xzowgbf3tmirrizfrcnt0fxj4edpqxu01v1ispp66r	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_228.805120910355_274.182076813632_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,12,246,12,12,12,12"	NA	NA	recall
7m4guwb2tyypca2obnp6ab57b9le5ezec1xjzml46m8d140wwmi	c_np	NA	10	2	28.37837837835_77.8093883356763_100.213371266003_157.752489331429_250.426742531955_279.587482219032_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,8,28,12,12,12,12,12,12"	NA	NA	recall
8ey3kjiw4gqxxj0vx0njw0zfr58klldorjx96k08q96nlq8h0k9	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_228.805120910355_279.587482219032_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,161,12,12,12,12,12"	NA	NA	recall
mnr0f24611918mbwbhaaif6rphub6ye7eazkp83uj3ozme7b9	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_232.859174964405_275.533428164982_306.045519203408_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,49,223,53,12,12,12"	NA	NA	recall
o557e57jpg56f9qdnrcf2yb9vw2o4wuyocqvczwiwbj8rrudi	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_230.156472261705_298.293029871679_329.018492176358_378.449502133684_437.695590326732_478.662873399687	"12,12,12,12,301,301,12,12,12,12"	NA	NA	recall
jobbxovihnch6ackwt8en4s4i7t45nwftatv6ui9rqzd1gu8fr	c_np	NA	10	2	28.37837837835_99.4310099572763_150.213371265953_199.644381223279_231.507823613055_267.425320056882_314.153627311508_351.422475106684_399.50213371266_490.825035561837	"12,19,65,147,229,330,236,121,52,2"	NA	NA	recall
axsy35wszyj50rx8laahpk3xrmej1t5zzvm1mwgw2h4qaaif6r	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_198.293029871929_246.372688477905_279.587482219032_307.396870554758_358.179231863434_427.88051209101_478.662873399687	"12,12,12,95.0000305175781,365.000030517578,491,372.000030517578,108.000030517578,12,12"	NA	NA	recall
7xzxp7epvjr0i5y59q24holxrx3fgj4wp29apbsa0q9osqncdi	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_228.591749644153_279.587482219032_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,12,12,151,12,12,11"	NA	NA	recall
h4yocj3dhs2idw2a21jlwhfrm43ounnmpshrknqaa4t18xgvi	c_np	NA	10	2	27.027027027_77.8093883356763_136.699857752453_184.779516358429_224.751066856305_263.371266002832_330.369843527708_385.206258890434_431.93456614506_481.365576102387	"1,0,0,24,157,28,6,8,8,7"	NA	NA	recall
mz28h1tq32fohud66tjawnrk91zqa1hygtm5p7rr7i2kdcmcxr	c_np	NA	10	2	49.99999999995_99.4310099572763_142.105263157853_199.644381223279_250.426742531955_264.722617354182_307.396870554758_367.638691322884_415.71834992886_473.257467994287	"41,71,103,140,178,181,148,100,59,15"	NA	NA	recall
0fr5yah8l653ynbs8oq4bihpvie3ouf0uzb3ng42oi2icgv0wwmi	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_171.266002844929_231.507823613055_299.857752489282_341.180654338508_378.449502133684_427.88051209101_478.662873399687	"12,12,12,208,405,210,12,12,12,12"	NA	NA	recall
rjljmkgwjzvr747c90nukgldi2gwi0khwn8ou76o8r5898s38fr	c_np	NA	10	2	39.18918918915_99.4310099572763_140.753911806503_199.644381223279_250.426742531955_294.452347083882_350.640113797958_400.071123755284_429.23186344236_500.284495021287	"221,283,182,290,174,288,185,443,17,491"	NA	NA	recall
7pbsbxm1hyhbup0g6euj1c3di3xqtiufznnog1h19zy1cbx1or	c_np	NA	10	2	29.7297297297_76.4580369843263_121.834992887603_175.320056898979_227.453769559005_272.830725462282_324.964438122308_371.692745376934_427.88051209101_500.284495021287	"65,114,147,194,222,196,153,116,90,51"	NA	NA	recall
drmty8a2hxvkl9o02l1dlhaor69676xapmfhv3xj3r5pkchaor	c_np	NA	10	2	28.37837837835_99.4310810810317_147.510810810763_149.644594594595_247.724324324277_301.209459459408_334.42432432429_367.639189189172_427.881081081053_478.663513513485	"12,4,69,100,291,113,53,9,12,12"	NA	NA	recall
5dxs6nyjaqagvut1oclexywrk9o2oo86viqjyr4ufn84vswz5mi	c_np	NA	10	2	0_88.6201991464763_131.294452347053_157.752489331429_200.426742532005_275.533428164982_329.018492176358_350.071123755334_399.50213371266_500.284495021287	"6,39,100,161,271,491,277,167,97,13"	NA	NA	recall
bntnt3jhkbywfke7uvlhni2j4idhqcrmtjd53hx24pt6tf7jh5mi	c_np	NA	10	2	28.37837837835_99.4310099572763_147.510668563253_184.779516358429_250.426742531955_291.749644381182_343.883357041208_368.990042674234_414.36699857751_450.284495021337	"12,9,12,28,229,343,256,101,36,12"	NA	NA	recall
hfw9he8zgusng0xlkignfjemi425sylv7e63mt75k3wlr4ibe29	c_np	NA	10	2	28.37837837835_77.8093883356763_146.159317211903_198.293029871929_234.210526315755_274.182076813632_324.964438122308_352.773826458034_399.50213371266_478.662873399687	"12,12,12,0,61,158,57,5,12,12"	NA	NA	recall
1xrmcosc9mxk18iymg0d3ac3dimurqie51fhhix4g2fkpm0a4i	c_np	NA	10	2	37.8378378378_66.9985775248763_127.240398293003_149.644381223329_200.426742532005_278.236130867682_342.532005689858_371.692745376934_399.50213371266_498.933143669937	"23,83,199,286,394,491,383,292,194,34"	NA	NA	recall
7koip93syn4kvfn2018ht1emi1wty0j3r6pam9gf2vhxopf1or	c_np	NA	10	2	25.67567567565_73.7553342816263_143.456614509203_190.184921763829_250.426742531955_301.209103840632_347.937411095258_400.071123755284_440.04267425316_482.716927453737	"11,12,28,135,290,140,36,7,12,10"	NA	NA	recall
o9a42zqp69681b1nf21x4unmity8tyil45nok0gkhy0oaxxbt9	c_np	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_149.644381223329_219.345661450905_251.209103840682_300.640113798008_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,487.000007629395,484.000003814697,12,12,12,12"	NA	NA	recall
qrdhflhzww8jngfyzwhmvaemi1irim3txgq6ti5c12tjjmm42t9	c_np	NA	10	2	28.37837837835_62.9445234708263_100.213371266003_164.509246088179_223.399715504955_268.776671408232_345.234708392558_400.071123755284_449.50213371261_478.662873399687	"12,28,80,167,217,245,181,99,36,12"	NA	NA	recall
apclkbcv9aa6d4b09q8mcs1yviaolm9l6imttdzmxs7x6lns714i	c_np	NA	10	2	0_72.4039829302763_129.943100995703_178.022759601679_211.237553342805_260.668563300132_316.856330014208_375.746799430984_427.88051209101_500.284495021287	"10,4,0,10,51,305,50,10,1,10"	NA	NA	recall
hiw7d3qh64n3n0p0r2nkoi529lgxf6oce0kmwkb20hacgwg66r	c_np	NA	10	2	24.3243243243_80.5120910383763_140.753911806503_186.130867709779_226.102418207655_301.209103840632_350.640113797958_400.071123755284_449.50213371261_484.068278805087	"47,129,195,254,332,345,274,213,142,54"	NA	NA	recall
354mipq8ea9a3we6m0obh5b3xrq3x62xjy2svpyn0djglc2qpvi	c_np	NA	10	2	0_77.8093883356763_128.591749644353_178.022759601679_228.805120910355_272.830725462282_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,12,474,12,12,12,12"	NA	NA	recall
mz28h1tq32fohud66tjawnrk91zqa1hygtm5p7rr7i2kdcmcxr	c_np	NA	10	2	-2.1625_-1.69518421052632_-1.24136842105263_-0.774052631578947_-0.333736842105264_0.187578947368421_0.681894736842105_1.24371052631579_1.76502631578947_2.28634210526316	"5,12,20,40,56,42,27,9,1,8"	NA	NA	predict
h4yocj3dhs2idw2a21jlwhfrm43ounnmpshrknqaa4t18xgvi	c_np	NA	10	2	-2.203_-1.77618421052632_-1.29536842105263_-1.00355263157895_-0.495736842105264_0.012078947368421_0.654894736842105_1.28421052631579_1.99452631578947_2.50234210526316	"5,5,8,5,3,6,117,12,15,9"	NA	NA	predict
7xzxp7epvjr0i5y59q24holxrx3fgj4wp29apbsa0q9osqncdi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_0.00376315789473614_0.295578947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,283,12,12,12,12,12"	NA	NA	predict
axsy35wszyj50rx8laahpk3xrmej1t5zzvm1mwgw2h4qaaif6r	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.32236842105263_-0.922552631578948_-0.495736842105264_0.268578947368421_0.951894736842105_1.25721052631579_1.80552631578947_2.28634210526316	"12,12,4,56.0000305175781,253.000030517578,491,123.000030517578,35.0000305175781,1,12"	NA	NA	predict
jobbxovihnch6ackwt8en4s4i7t45nwftatv6ui9rqzd1gu8fr	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.49786842105263_-1.00355263157895_-0.495736842105264_0.147078947368421_0.992394736842105_1.45971052631579_1.92702631578947_2.28634210526316	"12,12,8,39,100,339,98,16,9,12"	NA	NA	predict
o9a42zqp69681b1nf21x4unmity8tyil45nok0gkhy0oaxxbt9	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.295578947368421_0.776394736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,12,451,12,12,12"	NA	NA	predict
hfw9he8zgusng0xlkignfjemi425sylv7e63mt75k3wlr4ibe29	c_np	NA	10	2	-2.2165_-1.74918421052632_-1.25486842105263_-0.774052631578947_0.00376315789473614_0.511578947368421_0.857394736842105_1.25721052631579_1.77852631578947_2.28634210526316	"12,11,19,89,195,129,67,19,12,12"	NA	NA	predict
1xrmcosc9mxk18iymg0d3ac3dimurqie51fhhix4g2fkpm0a4i	c_np	NA	10	2	-2.2435_-1.99218421052632_-1.48436842105263_-1.00355263157895_-0.212236842105264_0.187578947368421_0.776394736842105_1.21671052631579_1.49502631578947_2.50234210526316	"9,6,5,45,183,269,375,267,187,25"	NA	NA	predict
7koip93syn4kvfn2018ht1emi1wty0j3r6pam9gf2vhxopf1or	c_np	NA	10	2	-2.23_-1.96518421052632_-1.22786842105263_-0.504052631578948_-0.117736842105264_0.160578947368421_0.654894736842105_1.13571052631579_1.80552631578947_2.34034210526316	"8,5,16,110,247,246,108,19,2,8"	NA	NA	predict
5dxs6nyjaqagvut1oclexywrk9o2oo86viqjyr4ufn84vswz5mi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.20086842105263_-0.922552631578948_-0.117736842105264_0.012078947368421_0.735894736842105_1.50021052631579_1.69752631578947_2.44834210526316	"12,10,27,50,186,256,472,261,170,46"	NA	NA	predict
bntnt3jhkbywfke7uvlhni2j4idhqcrmtjd53hx24pt6tf7jh5mi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.14686842105263_-0.679552631578948_-0.158236842105264_0.511578947368421_0.938394736842105_1.40571052631579_1.72452631578947_2.28634210526316	"12,12,73,139,241,241,181,110,6,12"	NA	NA	predict
354mipq8ea9a3we6m0obh5b3xrq3x62xjy2svpyn0djglc2qpvi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-1.00355263157895_-0.374236842105264_0.511578947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,491,12,12,12,12,12"	NA	NA	predict
hiw7d3qh64n3n0p0r2nkoi529lgxf6oce0kmwkb20hacgwg66r	c_np	NA	10	2	-2.0005_-1.50618421052632_-0.998368421052632_-0.504052631578948_-0.00973684210526382_0.511578947368421_0.978894736842105_1.50021052631579_1.99452631578947_2.24584210526316	"201,108,67,152,184,126,289,203,142,57"	NA	NA	predict
qrdhflhzww8jngfyzwhmvaemi1irim3txgq6ti5c12tjjmm42t9	c_np	NA	10	2	-2.2165_-1.73568421052632_-0.998368421052632_-0.504052631578948_-0.00973684210526382_0.498078947368421_0.722394736842105_1.14921052631579_1.90002631578947_2.28634210526316	"12,164,240,256,262,261,252,225,168,12"	NA	NA	predict
apclkbcv9aa6d4b09q8mcs1yviaolm9l6imttdzmxs7x6lns714i	c_np	NA	10	2	-2.4865_-1.78968421052632_-1.22786842105263_-0.504052631578948_-0.0232368421052638_0.511578947368421_1.00589473684211_1.50021052631579_1.99452631578947_2.50234210526316	"12,1,7,26,180,312,196,36,3,8"	NA	NA	predict
7pbsbxm1hyhbup0g6euj1c3di3xqtiufznnog1h19zy1cbx1or	c_np	NA	10	2	-2.1625_-1.69518421052632_-1.14686842105263_-0.679552631578948_-0.158236842105264_0.376578947368421_0.965394736842105_1.28421052631579_1.85952631578947_2.35384210526316	"22,81,140,174,202,173,141,92,59,20"	NA	NA	predict
rjljmkgwjzvr747c90nukgldi2gwi0khwn8ou76o8r5898s38fr	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.24136842105263_-0.504052631578948_0.00376315789473614_0.511578947368421_1.00589473684211_1.50021052631579_1.96752631578947_2.50234210526316	"12,211,28,7,82,145,193,256,318,391"	NA	NA	predict
0fr5yah8l653ynbs8oq4bihpvie3ouf0uzb3ng42oi2icgv0wwmi	c_np	NA	10	2	-2.2165_-1.74918421052632_-1.49786842105263_-1.00355263157895_-0.252736842105264_0.133578947368421_0.776394736842105_1.50021052631579_1.77852631578947_2.28634210526316	"12,12,58,207,356,357,206,49,12,12"	NA	NA	predict
drmty8a2hxvkl9o02l1dlhaor69676xapmfhv3xj3r5pkchaor	c_np	NA	10	2	-2.2165_-1.7221835_-0.998367_-0.5040505_0.0037659999999996_0.5115825_1.005899_1.2842155_1.778532_2.2863485	"12,12,11,117,259,116,10,12,12,12"	NA	NA	predict
10ids6ikrez095u868tb0m5cdisj8bgyowe1i03ywwy9oei2j4i	c_np	NA	10	2	-2.1085_-1.72218421052632_-1.21436842105263_-0.504052631578948_-0.239236842105264_0.012078947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"11,12,12,8,180,12,12,12,12,12"	NA	NA	predict
u29isu64c7xrtqefqhb8olxrllgbyif6us2wp12pcoavsfw29	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.733552631578947_0.00376315789473614_0.471078947368421_0.614394736842105_1.45971052631579_1.79202631578947_2.28634210526316	"12,12,12,32,97,163,264,155,95,12"	NA	NA	predict
poui5mj5z4gygj0coxr49rudi7bemgccr3jwav5eotxlvyxecdi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.295578947368421_0.722394736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,12,347,12,12,12"	NA	NA	predict
2a946v2hercpspadzzop52vs4i4futs1mgdfo2ap6ssy1bz3q5mi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.174078947368421_0.587394736842105_1.14921052631579_1.76502631578947_2.28634210526316	"12,12,12,12,7,46,415,48,10,11"	NA	NA	predict
gv9aw78os0oezqkb99p6z85mie2jrgd3ak91emis8omps4z33di	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.511578947368421_0.992394736842105_1.50021052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,12,165,64,6,12"	NA	NA	predict
ua02oqbj7vw8iljvs12nsif6rb6ejfanhn3jrmmd6bhxc8wu3di	c_np	NA	10	2	-2.2165_-1.70868421052632_-1.24136842105263_-0.612052631578947_-0.0772368421052638_0.228078947368421_0.722394736842105_1.29771052631579_1.81902631578947_2.28634210526316	"12,5,19,48,128,129,50,42,15,0"	NA	NA	predict
mqm14686tnpmkn4i7zxagu8fro62u2k5kajf6b0ilg6jx4unmi	c_np	NA	10	2	-2.1895_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.360736842105264_0.012078947368421_0.762894736842105_1.50021052631579_1.85952631578947_2.28634210526316	"12,12,12,12,12,12,207,8,12,12"	NA	NA	predict
d86vblam8ri7o215vn7rmgqfrt84unpdpgrzoyb9bb9c3ow29	c_np	NA	10	2	-2.2435_-1.77618421052632_-1.26836842105263_-0.868552631578947_-0.104236842105264_0.147078947368421_0.735894736842105_1.39221052631579_1.98102631578947_2.40784210526316	"6,4,8,4,16,90,228,77,0,4"	NA	NA	predict
7m4guwb2tyypca2obnp6ab57b9le5ezec1xjzml46m8d140wwmi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.295578947368421_0.668394736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,12,132,12,12,12"	NA	NA	predict
8ey3kjiw4gqxxj0vx0njw0zfr58klldorjx96k08q96nlq8h0k9	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.733552631578947_-0.212236842105264_0.295578947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,134,12,12,12,12,12,12"	NA	NA	predict
s2w6knmbt1n1c0a5tuqqzd7vian6vvatp9f1b5a3hkiqz1tt9	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.390078947368421_0.735894736842105_1.12221052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,57,111,59,12,12"	NA	NA	predict
1fv69vn4xzowgbf3tmirrizfrcnt0fxj4edpqxu01v1ispp66r	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.295578947368421_0.776394736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,12,259,12,12,12"	NA	NA	predict
o557e57jpg56f9qdnrcf2yb9vw2o4wuyocqvczwiwbj8rrudi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.295578947368421_0.776394736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,12,24,12,12,12"	NA	NA	predict
mnr0f24611918mbwbhaaif6rphub6ye7eazkp83uj3ozme7b9	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.376578947368421_0.830394736842105_1.25721052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,46,203,49,12,12"	NA	NA	predict
kyw9lykxe0xlcg5zlicf2yb97q6cxipqxf8oqvzwab66jvpldi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.49786842105263_-0.802807697496916_-0.248052546450967_0.0630953353078741_0.851954856471011_1.50021052631579_1.74628830919768_2.50234210526316	"12,12,12,11.39697265625,69.2490234375,190.276000976562,392.567993164062,79.177001953125,4.3790283203125,5.803955078125"	NA	NA	predict
6lnv4sjpw0owbdt44ve0dd95296kuf2ozj3u9o0w70e30zjb57b9	c_np	NA	10	2	-2.176_-1.66818421052632_-1.13336842105263_-0.544552631578948_-0.0232368421052638_0.147078947368421_0.695394736842105_1.14921052631579_1.77852631578947_2.28634210526316	"1,18,43,112,255,256,115,42,9,5"	NA	NA	predict
j3p4ehjk3134eqoiet1n61oridonn2ctpyr5z0h2dcfy9zfr	c_np	NA	10	2	-2.2165_-1.72218421052632_-0.998368421052632_-0.504052631578948_0.00376315789473614_0.147078947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,11,12,12,12,12,12,12,12"	NA	NA	predict
23fe8ro5aawer6mweuv88bbj4ih8c9g7c33ke35r2b7z8woecdi	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-1.00355263157895_-0.495736842105264_0.012078947368421_0.641394736842105_1.32471052631579_1.99452631578947_2.50234210526316	"12,12,12,10,13,35,122,49,25,4"	NA	NA	predict
4mbu3s2gitd93y29hl7pl4ygb9cjyxouadv5o5d0phq29h33di	c_np	NA	10	2	-2.23_-1.96518421052632_-1.48436842105263_-1.00355263157895_-0.482236842105264_0.012078947368421_0.506394736842105_1.14921052631579_1.84602631578947_2.28634210526316	"8,11,38,75,142,393,143,61,18,7"	NA	NA	predict
a0qf8gq5a09xh38tjnrkymn29qnskqznsb2qifqtd4p8k6gvi	c_np	NA	10	2	-2.0005_-1.68168421052632_-1.05236842105263_-0.598552631578947_-0.185236842105264_0.295578947368421_0.789894736842105_1.18971052631579_1.77852631578947_2.17834210526316	"14,29,52,109,144,120,61,22,1,10"	NA	NA	predict
l7pp3yi0yg3o46nhk9l01wcdi6kt59gsxsbrueb59ezh3rkvs4i	c_np	NA	10	2	-2.5_-1.93818421052632_-1.36286842105263_-0.585052631578947_-0.225736842105264_0.255078947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"11,251,243,4,12,12,12,12,12,12"	NA	NA	predict
j5liyrxcft4dl41cskittke2958omyvc79wmt1yqh0r22r19k9	c_np	NA	10	2	-2.2165_-1.74918421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.282078947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.00284210526316	"12,127,12,12,12,318,12,12,12,71"	NA	NA	predict
x3qjaug56iod2wwrum7ycik9vl1c2kyyzkpo9210jfesqyqfr	c_np	NA	10	2	-2.122_-1.68168421052632_-1.11986842105263_-0.639052631578948_-0.158236842105264_0.336078947368421_0.911394736842105_1.31121052631579_1.85952631578947_2.21884210526316	"0,14,5,20,1,38,21,114,42,70"	NA	NA	predict
rbzkrw7lm86yrf7jnnw0fi5299dqsd6r2akigzl5yfvgcwstt9	c_np	NA	10	2	-2.2165_-1.72218421052632_-0.998368421052632_-0.720052631578947_-0.212236842105264_0.214578947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,192,12,12,57,12,12,12,12"	NA	NA	predict
m5c1ot8qviy2o61fu4yzj8aor1hi2j1niacoew4awip98x2mx6r	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.295578947368421_0.749394736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,12,78,12,12,12"	NA	NA	predict
7m3vicodd05umbali5r7m34n292bn7o179yorapz3g4xydpzm2t9	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.18736842105263_-1.00355263157895_-0.495736842105264_0.417078947368421_1.00589473684211_1.37871052631579_1.77852631578947_2.28634210526316	"12,12,12,15,93,326,68,15,12,12"	NA	NA	predict
cig62k3d4gkp434gkvxab57b90ot6hbjgi3trzuhvqj2gumobt9	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.747052631578947_-0.212236842105264_0.295578947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,77,12,12,12,12,12,12"	NA	NA	predict
4migd2izie5ecsvyzb0rhk6gviwxop7tvbf4goa0j0cdxb0rudi	c_np	NA	10	2	-2.473_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.133578947368421_0.843894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"11,12,12,12,12,2,130,12,12,12"	NA	NA	predict
gt5m09odpg4p142w8irkep14irmofe95rn3emvc72e3g8yf1or	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-0.720052631578947_-0.212236842105264_0.295578947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,12,12,12,12,262,12,12"	NA	NA	predict
hwkh3ibpb40omkitore8kt9q0085jcnnws7u048ri3kutyb9	c_np	NA	10	2	-2.2165_-1.72218421052632_-1.21436842105263_-1.00355263157895_-0.387736842105264_0.511578947368421_0.789894736842105_1.28421052631579_1.77852631578947_2.28634210526316	"12,12,12,3,358,11,12,12,12,12"	NA	NA	predict
